#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU5139	SS|1.0000|AB025317_S000022213;k:Bacteria	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Sporichthyaceae,g:Sporichthya;	k:Bacteria	No hit
OTU5140	GS|80.2|AY184360_S000400333;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfobacterales,f:Desulfobacteraceae,g:Desulfatibacillum;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfobacterales,f:Desulfobacteraceae,g:Desulfatibacillum;	No hit	No hit
OTU5141	SS|0.9800|AJ277886_S000008127;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfovibrionales,f:Desulfomicrobiaceae,g:Desulfomicrobium;	k:Bacteria,p:"Proteobacteria"	No hit
OTU5142	GS|79.8|CP000804_S002287403;k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Chloroflexaceae,g:Roseiflexus;	k:Bacteria,p:"Chloroflexi",c:Chloroflexia,o:"Chloroflexales",f:Chloroflexaceae,g:Roseiflexus;	No hit	No hit
OTU5143	SS|1.0000|CP001848_S002289094;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Pirellula;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5144	GS|99.2|AM887758_S000941901;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Granulicella;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Granulicella;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp1,g:Granulicella	No hit
OTU5145	SS|0.9200|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5146	SS|0.8100|Y07556_S000017487;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Parachlamydia	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Parachlamydia;	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Parachlamydia	No hit
OTU5147	SS|0.8900|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata	No hit
OTU5148	GSL|98.0|Y14578_S000000782;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Paenibacillaceae_2	No hit
OTU5149	SS|1.0000|AB072735_S000251887;k:Bacteria	k:Bacteria,p:"Gemmatimonadetes",c:Gemmatimonadetes,o:Gemmatimonadales,f:Gemmatimonadaceae,g:Gemmatimonas;	k:Bacteria	No hit
OTU5150	SS|0.9700|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5151	SS|1.0000|AJ458462_S000130885;k:Bacteria	k:Bacteria,p:"Actinobacteria"	k:Bacteria	No hit
OTU5152	SS|1.0000|HM038000_S002167714;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Vampirovibrio;	k:Bacteria	No hit
OTU5153	SS|0.9600|AB365487_S000964321;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Alphaproteobacteria_incertae_sedis,g:Rhizomicrobium	No hit
OTU5154	GS|78.3|CP000084_S002290878;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,f:SAR11,g:Candidatus_Pelagibacter;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,f:SAR11,g:Candidatus_Pelagibacter;	No hit	No hit
OTU5156	SS|1.0000|EU135026_S000933620;k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3	k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3;	k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3	No hit
OTU5157	SS|1.0000|AB786710_S003929876;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Thalassospira;	k:Bacteria	No hit
OTU5158	SS|0.8900|Y07556_S000017487;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	No hit
OTU5159	GS|75.1|AY193130_S000401281;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	No hit	No hit
OTU5160	SS|1.0000|AB308475_S000870713;k:Bacteria	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillales_incertae_sedis,g:Calditerricola;	k:Bacteria	No hit
OTU5161	SS|0.8100|AY289375_S000405845;k:Bacteria,p:"Acidobacteria"	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4;	k:Bacteria,p:"Acidobacteria"	No hit
OTU5163	SS|0.9000|EF687743_S000893518;k:Bacteria,p:"Proteobacteria"	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio;	k:Bacteria,p:"Proteobacteria"	No hit
OTU5164	GSL|81.4|AF418173_S000393852;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfobacterales,f:Desulfobacteraceae	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfobacterales,f:Desulfobacteraceae	No hit	No hit
OTU5165	SS|1.0000|KJ634465_S004217796;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Parasegetibacter;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	No hit
OTU5166	SS|0.9000|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5167	SS|1.0000|HM038000_S002167714;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Vampirovibrio;	k:Bacteria	No hit
OTU5168	SS|0.9500|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5169	SS|1.0000|JQ292916_S002966786;k:Bacteria	k:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Ornatilinea;	k:Bacteria	No hit
OTU5170	SS|1.0000|X55797_S000022285;k:Bacteria	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae_1,g:Peptococcus;	k:Bacteria	No hit
OTU5172	GS|78.7|Z32636_S000008509;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella;	No hit	No hit
OTU5173	SS|1.0000|AF268998_S000340459;k:Bacteria,p:Candidatus_Saccharibacteria,g:Saccharibacteria_genera_incertae_sedis	k:Bacteria,p:Candidatus_Saccharibacteria,g:Saccharibacteria_genera_incertae_sedis;	k:Bacteria,p:Candidatus_Saccharibacteria,g:Saccharibacteria_genera_incertae_sedis	No hit
OTU5174	SS|1.0000|AM230668_S000749699;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_I,g:GpI	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_I,g:GpI;	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Cyanobacteria,f:Family_I,g:GpI	No hit
OTU5175	SS|1.0000|AF050610_S000336839;k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis;	k:Bacteria,p:Parcubacteria,g:Parcubacteria_genera_incertae_sedis	No hit
OTU5176	SS|1.0000|AF113543_S000429072;k:Bacteria	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_3,g:Thermohalobacter;	k:Bacteria	No hit
OTU5177	GSL|81.4|AB450762_S001572357;k:Bacteria	k:Bacteria	No hit	No hit
OTU5178	SS|0.8000|EF612767_S000871875;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Fodinicurvata	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Insolitispirillum;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Rhodospirillales,f:Rhodospirillaceae,g:Fodinicurvata	No hit
OTU5179	SS|1.0000|AB109438_S000125078;k:Bacteria	k:Bacteria,p:"Chloroflexi",c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Leptolinea;	k:Bacteria	No hit
OTU5180	SS|1.0000|AJ233942_S000539319;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Polyangiaceae,g:Chondromyces;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	No hit
OTU5181	GS|99.2|AM931441_S000979321;k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_2,g:Pullulanibacillus;	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae_2,g:Pullulanibacillus;	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	No hit
OTU5183	SS|0.9000|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5185	SS|0.8600|AM162406_S000650674;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella	No hit
OTU5186	SS|1.0000|AM162406_S000650674;k:Bacteria	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Zavarzinella;	k:Bacteria	No hit
OTU5187	GS|75.6|AY189128_S000356237;k:Bacteria,p:"Tenericutes",c:Mollicutes,o:Entomoplasmatales,f:Spiroplasmataceae,g:Spiroplasma;	k:Bacteria,p:"Tenericutes",c:Mollicutes,o:Entomoplasmatales,f:Spiroplasmataceae,g:Spiroplasma;	No hit	No hit
OTU5188	GS|98.0|EF457505_S000834930;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4	No hit
OTU5189	GS|79.5|gwa2_scaffold_1731_16S_1_U010303688;k:Archaea,p:Woesearchaeota,g:Woesearchaeota_Incertae_Sedis_AR16;	k:Archaea,p:Woesearchaeota,g:Woesearchaeota_Incertae_Sedis_AR16;	No hit	No hit
OTU5190	SS|0.8500|AB517669_S002164967;k:Bacteria,p:"Actinobacteria",c:Actinobacteria	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Acidimicrobiales,f:"Acidimicrobineae"_incertae_sedis,g:Aciditerrimonas;	k:Bacteria,p:"Actinobacteria",c:Actinobacteria	No hit
OTU5191	SS|1.0000|D14432_S000020765;k:Bacteria	k:Bacteria	k:Bacteria	No hit
OTU5192	GS|0.0|None;No hit	No hit	No hit	No hit
OTU5193	SS|0.8300|EU787448_S001153623;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae,g:Solitalea;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Sphingobacteriaceae	No hit
OTU5194	SS|1.0000|AF177275_S000388671;k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae,g:Neochlamydia;	k:Bacteria,p:"Chlamydiae",c:Chlamydiia,o:Chlamydiales,f:Parachlamydiaceae	No hit
OTU5195	SS|0.9600|AJ292685_S000019750;k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis	k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis	No hit
OTU5196	GS|0.0|None;No hit	No hit	No hit	No hit
OTU5197	SS|1.0000|EU714259_S001045468;k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae,g:Chitinophaga;	k:Bacteria,p:"Bacteroidetes",c:Sphingobacteriia,o:"Sphingobacteriales",f:Chitinophagaceae	No hit
OTU5198	SS|1.0000|DQ667196_S000712703;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella	No hit
OTU5199	SS|1.0000|EF457349_S000834774;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp16,g:Gp16;	k:Bacteria	No hit
OTU5200	SS|0.9300|AB016470_S000382370;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:"Haliangiaceae",g:Haliangium;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	No hit
OTU5201	SS|1.0000|Y07586_S000116002;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp6,g:Gp6	No hit
OTU5202	GS|83.0|AJ231190_S000005131;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Rubinisphaera;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Rubinisphaera;	No hit	No hit
OTU5203	SS|1.0000|FM866305_S001197998;k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3	k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3;	k:Bacteria,p:"Armatimonadetes",c:Chthonomonadetes,o:Chthonomonadales,f:Chthonomonadaceae,g:Chthonomonas/Armatimonadetes_gp3	No hit
OTU5204	SS|0.9600|AJ563935_S000352297;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU5205	SS|0.9300|JN607156_S002957908;k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales	k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales,f:Cytophagaceae,g:Nibribacter;	k:Bacteria,p:"Bacteroidetes",c:Cytophagia,o:Cytophagales	No hit
OTU5206	SS|0.9800|HQ540311_S002409687;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:Sandaracinus;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Myxococcales	No hit
OTU5207	SS|0.9700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5208	SS|1.0000|AY225641_S000403101;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	k:Bacteria	No hit
OTU5209	SS|0.9900|JX164255_S003302944;k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides;	k:Bacteria,p:"Actinobacteria",c:Actinobacteria,o:Actinomycetales,f:Nocardioidaceae,g:Nocardioides	No hit
OTU5210	SS|0.8700|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia	No hit
OTU5211	SS|0.8300|AY485292_S000369110;k:Bacteria,p:Poribacteria,g:Poribacteria_genera_incertae_sedis	k:Bacteria,p:Poribacteria,g:Poribacteria_genera_incertae_sedis;	k:Bacteria,p:Poribacteria,g:Poribacteria_genera_incertae_sedis	No hit
OTU5212	SS|1.0000|HM038000_S002167714;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Vampirovibrio;	k:Bacteria	No hit
OTU5213	SS|0.9800|GQ339893_S001577623;k:Bacteria,p:"Armatimonadetes"	k:Bacteria,p:"Armatimonadetes",c:Fimbriimonadia,o:Fimbriimonadales,f:Fimbriimonadaceae,g:Fimbriimonas;	k:Bacteria,p:"Armatimonadetes"	No hit
OTU5214	SS|0.9400|AJ292759_S000130039;k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Bdellovibrionales,f:Bdellovibrionaceae,g:Bdellovibrio;	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria	No hit
OTU5215	SS|1.0000|AF118453_S000429262;k:Bacteria	k:Bacteria,p:"Proteobacteria",c:Deltaproteobacteria,o:Desulfobacterales,f:Desulfobulbaceae,g:Desulforhopalus;	k:Bacteria	No hit
OTU5216	SS|0.9900|KC867694_S003811167;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Thermogutta;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5217	SS|1.0000|FN391026_S001418752;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5218	SS|0.9300|AY326530_S000138756;k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4;	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp4,g:Gp4	No hit
OTU5219	SS|0.9100|AJ292685_S000019750;k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis	k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis;	k:Bacteria,p:candidate_division_WPS-1,g:WPS-1_genera_incertae_sedis	No hit
OTU5220	SS|1.0000|EF457347_S000834772;k:Bacteria	k:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp14,g:Gp14;	k:Bacteria	No hit
OTU5221	SS|0.8500|HM208383_S002168299;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Coxiella	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Coxiella;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Coxiellaceae,g:Coxiella	No hit
OTU5222	GS|0.0|None;No hit	No hit	No hit	No hit
OTU5223	SS|0.9300|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5224	SS|1.0000|None;k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	No hit	k:Bacteria,p:Cyanobacteria/Chloroplast,c:Chloroplast,f:Chloroplast,g:Streptophyta	No hit
OTU5225	GSL|77.9|KM036168_S004231080;k:Bacteria,p:"Planctomycetes",c:Phycisphaerae	k:Bacteria,p:"Planctomycetes",c:Phycisphaerae	No hit	No hit
OTU5226	SS|0.9200|EU701006_S001045278;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria,o:Legionellales,f:Legionellaceae,g:Legionella;	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU5227	SS|1.0000|AB013271_S000541955;k:Bacteria	k:Bacteria,p:Hydrogenedentes,g:Candidatus_Hydrogenedens;	k:Bacteria	No hit
OTU5228	SS|1.0000|AJ292684_S000017061;k:Bacteria,p:candidate_division_WPS-2,g:WPS-2_genera_incertae_sedis	k:Bacteria,p:candidate_division_WPS-2,g:WPS-2_genera_incertae_sedis;	k:Bacteria,p:candidate_division_WPS-2,g:WPS-2_genera_incertae_sedis	No hit
OTU5229	SS|0.8300|X56305_S000006614;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Gemmata	No hit
OTU5231	SS|0.9500|AJ247194_S000000286;k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae,g:Asticcacaulis;	k:Bacteria,p:"Proteobacteria",c:Alphaproteobacteria,o:Caulobacterales,f:Caulobacteraceae	No hit
OTU5232	SS|1.0000|FN391026_S001418752;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5233	SS|0.9300|HF558377_S003722568;k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	k:Bacteria,p:"Proteobacteria",c:Gammaproteobacteria	No hit
OTU5234	GS|71.4|FR749956_S002350819;k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XI,g:Tissierella;	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_Incertae_Sedis_XI,g:Tissierella;	No hit	No hit
OTU5235	SS|1.0000|FN391026_S001418752;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Singulisphaera;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
OTU5236	SS|0.9100|X62912_S000016660;k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae,g:Blastopirellula;	k:Bacteria,p:"Planctomycetes",c:Planctomycetia,o:Planctomycetales,f:Planctomycetaceae	No hit
